epoch,train_loss,valid_loss,_rmse,time
5590,2248687104.0,3621468416.0,60178.640625,00:00
5591,2247733760.0,3550596864.0,59586.88671875,00:00
5592,2249840896.0,4039082752.0,63553.7734375,00:00
5593,2249544704.0,3728440064.0,61060.94921875,00:00
5594,2258785024.0,3714864128.0,60949.68359375,00:00
5595,2267678976.0,3564170240.0,59700.671875,00:00
5596,2271586560.0,3641558016.0,60345.32421875,00:00
5597,2279463168.0,3588846336.0,59906.98046875,00:00
5598,2261965056.0,3665808384.0,60545.91796875,00:00
5599,2248837376.0,3406064384.0,58361.49609375,00:00
5600,2236465664.0,4117329920.0,64166.421875,00:00
5601,2255231744.0,3662326272.0,60517.15625,00:00
5602,2258769664.0,3617244160.0,60143.53125,00:00
5603,2242191616.0,3540099584.0,59498.734375,00:00
5604,2236832768.0,3809672192.0,61722.54296875,00:00
5605,2246266880.0,3724996608.0,61032.75,00:00
5606,2227885312.0,3494712320.0,59116.08984375,00:00
5607,2228094976.0,3491834624.0,59091.74609375,00:00
5608,2230145024.0,3649396224.0,60410.23046875,00:00
5609,2235105536.0,3558147584.0,59650.21484375,00:00
5610,2223180288.0,3746542336.0,61209.00390625,00:00
5611,2228303104.0,3609669120.0,60080.52734375,00:00
5612,2223627264.0,3715567104.0,60955.44921875,00:00
5613,2203636224.0,3575951872.0,59799.26171875,00:00
5614,2203374592.0,3567613952.0,59729.5078125,00:00
5615,2188503552.0,3542722048.0,59520.76953125,00:00
5616,2179734272.0,3676933632.0,60637.7265625,00:00
5617,2178710272.0,3992406784.0,63185.49609375,00:00
5618,2188253440.0,3647306752.0,60392.9375,00:00
5619,2189756928.0,3697195776.0,60804.57421875,00:00
5620,2185059328.0,3681884928.0,60678.5390625,00:00
5621,2176537856.0,3676272896.0,60632.27734375,00:00
5622,2166368000.0,3526998784.0,59388.53515625,00:00
5623,2165700608.0,3641713664.0,60346.609375,00:00
5624,2162722048.0,3717006848.0,60967.26171875,00:00
5625,2155239680.0,3522837504.0,59353.4921875,00:00
5626,2158110976.0,3342164480.0,57811.453125,00:00
5627,2154391040.0,3943545344.0,62797.65234375,00:00
5628,2156353024.0,3400185088.0,58311.10546875,00:00
5629,2151506944.0,3690675712.0,60750.93359375,00:00
5630,2150674944.0,3624136448.0,60200.80078125,00:00
5631,2166200064.0,3392314624.0,58243.58203125,00:00
5632,2178430720.0,3624575488.0,60204.44140625,00:00
5633,2174755328.0,3560226816.0,59667.63671875,00:00
5634,2167534336.0,3682653440.0,60684.875,00:00
5635,2156863744.0,3381769984.0,58152.984375,00:00
5636,2141897472.0,3549696768.0,59579.33203125,00:00
5637,2147305472.0,3612536064.0,60104.375,00:00
5638,2152901632.0,3638918912.0,60323.453125,00:00
5639,2147063168.0,3636843264.0,60306.24609375,00:00
5640,2163577856.0,3528873728.0,59404.328125,00:00
5641,2171629568.0,3626746624.0,60222.4765625,00:00
5642,2160249856.0,3385690368.0,58186.68359375,00:00
5643,2143403520.0,3646054912.0,60382.5703125,00:00
5644,2134766592.0,3664013568.0,60531.09765625,00:00
5645,2141443200.0,3648085248.0,60399.3828125,00:00
5646,2132933376.0,3726866176.0,61048.06640625,00:00
5647,2123280640.0,3406886400.0,58368.5390625,00:00
5648,2126740096.0,3792833280.0,61585.984375,00:00
5649,2128862976.0,3730411264.0,61077.09375,00:00
5650,2133633024.0,3521043968.0,59338.38671875,00:00
5651,2142200064.0,3528340224.0,59399.828125,00:00
5652,2138645248.0,3691078912.0,60754.25,00:00
5653,2132474496.0,3470708992.0,58912.72265625,00:00
5654,2141540352.0,3432287744.0,58585.73046875,00:00
5655,2133350656.0,3448828672.0,58726.73046875,00:00
5656,2103069696.0,3419310080.0,58474.8671875,00:00
5657,2111502208.0,3609959680.0,60082.9375,00:00
5658,2100765312.0,3372883712.0,58076.53125,00:00
5659,2098501376.0,3615600640.0,60129.86328125,00:00
5660,2113777408.0,3681996288.0,60679.45703125,00:00
5661,2110039808.0,3512912128.0,59269.82421875,00:00
5662,2103969024.0,3533826048.0,59445.9921875,00:00
5663,2103298048.0,3412518400.0,58416.765625,00:00
5664,2112271104.0,3777273088.0,61459.5234375,00:00
5665,2098334592.0,3495213824.0,59120.33203125,00:00
5666,2084447360.0,3297078272.0,57420.19140625,00:00
5667,2061823232.0,3773417984.0,61428.15625,00:00
5668,2053425792.0,3630449152.0,60253.21484375,00:00
5669,2043720064.0,3376944384.0,58111.48046875,00:00
5670,2044470272.0,3509956096.0,59244.87890625,00:00
5671,2048540160.0,3625597696.0,60212.9375,00:00
5672,2052412672.0,3509019904.0,59236.984375,00:00
5673,2048430336.0,3477591552.0,58971.109375,00:00
5674,2039845376.0,3574115072.0,59783.90234375,00:00
5675,2079496192.0,3422992640.0,58506.34375,00:00
5676,2069671936.0,3363846656.0,57998.6796875,00:00
5677,2057835008.0,3713970688.0,60942.35546875,00:00
5678,2056070400.0,3314361600.0,57570.48828125,00:00
5679,2055047680.0,3520632320.0,59334.91796875,00:00
5680,2055207552.0,3559804160.0,59664.09765625,00:00
5681,2051635584.0,3456339200.0,58790.640625,00:00
5682,2036453888.0,3732565248.0,61094.72265625,00:00
5683,2033446144.0,3310975232.0,57541.07421875,00:00
5684,2022374656.0,3538619392.0,59486.296875,00:00
5685,2017974656.0,3386290176.0,58191.83984375,00:00
5686,2028597376.0,3590881536.0,59923.9609375,00:00
5687,2031269632.0,3571609600.0,59762.9453125,00:00
5688,2031948800.0,3541957888.0,59514.3515625,00:00
5689,2017677056.0,3333653760.0,57737.8046875,00:00
5690,2019058432.0,3466368768.0,58875.875,00:00
5691,2017615104.0,3488175616.0,59060.78515625,00:00
5692,2031349504.0,3473140736.0,58933.359375,00:00
5693,2031843328.0,3526589440.0,59385.09375,00:00
5694,2028732032.0,3500803840.0,59167.58984375,00:00
5695,2019929600.0,3259283712.0,57090.13671875,00:00
5696,2016610944.0,3488877312.0,59066.71875,00:00
5697,2003547776.0,3462111232.0,58839.7109375,00:00
5698,1997032704.0,3431451392.0,58578.58984375,00:00
5699,1981639424.0,3624363264.0,60202.6875,00:00
5700,1975100160.0,3278365440.0,57257.015625,00:00
5701,1972266112.0,3504161024.0,59195.94921875,00:00
5702,1971692544.0,3297847296.0,57426.8828125,00:00
5703,1961118848.0,3334113280.0,57741.78515625,00:00
5704,1959944448.0,3468944128.0,58897.7421875,00:00
5705,1976064000.0,3486594560.0,59047.390625,00:00
5706,1976102144.0,3477790976.0,58972.796875,00:00
5707,1977943936.0,3479867136.0,58990.40234375,00:00
5708,1975978368.0,3263032832.0,57122.9609375,00:00
5709,1964162560.0,3381932032.0,58154.3828125,00:00
5710,1962145280.0,3517420032.0,59307.84375,00:00
5711,1960548992.0,3558575360.0,59653.796875,00:00
5712,1956872064.0,3518883840.0,59320.18359375,00:00
5713,1955181056.0,3457793792.0,58803.01171875,00:00
5714,1950447488.0,3332569088.0,57728.40625,00:00
5715,1971235072.0,3666653696.0,60552.8984375,00:00
5716,1981697536.0,3341579264.0,57806.390625,00:00
5717,1968549888.0,3406317568.0,58363.66796875,00:00
5718,1963327488.0,3263025664.0,57122.8984375,00:00
5719,1946752512.0,3419901696.0,58479.92578125,00:00
5720,1933232256.0,3388798464.0,58213.38671875,00:00
5721,1934808832.0,3318588672.0,57607.19140625,00:00
5722,1940918784.0,3571494400.0,59761.98046875,00:00
5723,1948381440.0,3626184704.0,60217.80859375,00:00
5724,1945954688.0,3408566784.0,58382.93359375,00:00
5725,1945797376.0,3399991808.0,58309.44921875,00:00
5726,1957991808.0,3362999552.0,57991.375,00:00
5727,1967553792.0,3284814848.0,57313.3046875,00:00
5728,1967873280.0,3326311168.0,57674.17578125,00:00
5729,1989681152.0,3523526656.0,59359.3046875,00:00
5730,1990192896.0,3670713600.0,60586.41796875,00:00
5731,1967954816.0,3459061760.0,58813.79296875,00:00
5732,1951539072.0,3236097536.0,56886.70703125,00:00
5733,1949742848.0,3597825536.0,59981.875,00:00
5734,1949856512.0,3359004672.0,57956.91796875,00:00
5735,1946270080.0,3388564480.0,58211.37890625,00:00
5736,1940154624.0,3414777088.0,58436.09375,00:00
5737,1937022720.0,3379056896.0,58129.65625,00:00
5738,1923124480.0,3314791936.0,57574.23046875,00:00
5739,1915804672.0,3235521280.0,56881.64453125,00:00
5740,1916256384.0,3747120384.0,61213.7265625,00:00
5741,1911355648.0,3273433600.0,57213.9296875,00:00
5742,1905418752.0,3306886912.0,57505.53515625,00:00
5743,1910690944.0,3311734016.0,57547.66796875,00:00
5744,1900898560.0,3449229568.0,58730.13671875,00:00
5745,1908722048.0,3391580928.0,58237.27734375,00:00
5746,1913497088.0,3279498496.0,57266.90625,00:00
5747,1912453632.0,3454569216.0,58775.5859375,00:00
5748,1904560000.0,3233720320.0,56865.80859375,00:00
5749,1897530624.0,3367360256.0,58028.95703125,00:00
5750,1890114048.0,3242704384.0,56944.74609375,00:00
5751,1898090240.0,3208671488.0,56645.13671875,00:00
5752,1898766080.0,3484071168.0,59026.01953125,00:00
5753,1900916864.0,3322548224.0,57641.55078125,00:00
5754,1901876480.0,3373134592.0,58078.69140625,00:00
5755,1912546176.0,3212043264.0,56674.89453125,00:00
5756,1911175424.0,3277606912.0,57250.38671875,00:00
5757,1908693120.0,3330477056.0,57710.28515625,00:00
5758,1892238080.0,3259875072.0,57095.31640625,00:00
5759,1887296000.0,3368625408.0,58039.859375,00:00
5760,1891522432.0,3600165632.0,60001.3828125,00:00
5761,1895108480.0,3300586240.0,57450.73046875,00:00
5762,1896718976.0,3216206592.0,56711.60546875,00:00
5763,1891909888.0,3462884864.0,58846.28125,00:00
5764,1900333440.0,3353667072.0,57910.8515625,00:00
5765,1895749120.0,3168971520.0,56293.6171875,00:00
5766,1885985280.0,3298582528.0,57433.2890625,00:00
5767,1882082048.0,3254689024.0,57049.8828125,00:00
5768,1868833024.0,3284051712.0,57306.6484375,00:00
5769,1864287744.0,3334822656.0,57747.921875,00:00
5770,1865382912.0,3371984128.0,58068.7890625,00:00
5771,1889605248.0,3366808832.0,58024.2109375,00:00
5772,1899873152.0,3497714944.0,59141.484375,00:00
5773,1899084544.0,3325885184.0,57670.484375,00:00
5774,1897088896.0,3412488704.0,58416.51171875,00:00
5775,1889496064.0,3271002368.0,57192.6796875,00:00
5776,1892535040.0,3511857920.0,59260.93359375,00:00
5777,1881321856.0,3427602176.0,58545.7265625,00:00
5778,1867070592.0,3232210176.0,56852.53125,00:00
5779,1855737856.0,3345093632.0,57836.78515625,00:00
5780,1850820224.0,3292846848.0,57383.33203125,00:00
5781,1848101632.0,3203927552.0,56603.24609375,00:00
5782,1859491456.0,3272505856.0,57205.8203125,00:00
5783,1852699008.0,3383728640.0,58169.83203125,00:00
5784,1849207552.0,3395085568.0,58267.36328125,00:00
5785,1854109696.0,3104895744.0,55721.58984375,00:00
5786,1866254336.0,3390769920.0,58230.31640625,00:00
5787,1881699712.0,3191773184.0,56495.78125,00:00
5788,1868896768.0,3217837824.0,56725.98828125,00:00
5789,1857378944.0,3235509248.0,56881.53515625,00:00
5790,1865354112.0,3342095616.0,57810.859375,00:00
5791,1866405760.0,3330590720.0,57711.26953125,00:00
5792,1877524864.0,3609231616.0,60076.8828125,00:00
5793,1864823040.0,3186033920.0,56444.9609375,00:00
5794,1851718144.0,3195288832.0,56526.890625,00:00
5795,1823841792.0,3333164544.0,57733.56640625,00:00
5796,1820929408.0,3352703232.0,57902.53125,00:00
5797,1817992960.0,3110445056.0,55771.36328125,00:00
5798,1814380032.0,3239114240.0,56913.2109375,00:00
5799,1827265280.0,3580574208.0,59837.90234375,00:00
5800,1855307776.0,3192080128.0,56498.49609375,00:00
5801,1867091584.0,3134105600.0,55983.08203125,00:00
5802,1849420928.0,3347789312.0,57860.08203125,00:00
5803,1848068736.0,3319542016.0,57615.46484375,00:00
5804,1831418880.0,3177743616.0,56371.47265625,00:00
5805,1838731392.0,3464724736.0,58861.9140625,00:00
5806,1856477952.0,3136300544.0,56002.68359375,00:00
5807,1845878784.0,3234820096.0,56875.48046875,00:00
5808,1830456192.0,3209426176.0,56651.796875,00:00
5809,1828624896.0,3466629120.0,58878.0859375,00:00
5810,1821206912.0,3181632256.0,56405.9609375,00:00
5811,1832404480.0,3188175616.0,56463.9296875,00:00
5812,1834954496.0,3397583104.0,58288.7890625,00:00
5813,1827697408.0,3141323776.0,56047.51171875,00:00
5814,1825229184.0,3208639488.0,56644.85546875,00:00
5815,1811732480.0,3168688896.0,56291.11328125,00:00
5816,1806769664.0,3491137024.0,59085.84375,00:00
5817,1797714176.0,3248126464.0,56992.33984375,00:00
5818,1795082880.0,3179148032.0,56383.93359375,00:00
5819,1799930880.0,3196384512.0,56536.578125,00:00
5820,1811736064.0,3261172736.0,57106.6796875,00:00
5821,1807741184.0,3200487680.0,56572.8515625,00:00
5822,1822736768.0,3563140608.0,59692.05078125,00:00
5823,1840059392.0,3221423104.0,56757.5859375,00:00
5824,1826213376.0,3153387264.0,56155.0234375,00:00
5825,1814678528.0,3146249472.0,56091.4375,00:00
5826,1811394560.0,3127427840.0,55923.40625,00:00
5827,1801932928.0,3279460608.0,57266.57421875,00:00
5828,1783164416.0,3157904128.0,56195.23046875,00:00
5829,1777083904.0,3071517952.0,55421.28125,00:00
5830,1776658944.0,3290477824.0,57362.6875,00:00
5831,1775161472.0,3241491712.0,56934.1015625,00:00
5832,1779609216.0,3203872000.0,56602.7578125,00:00
5833,1773383296.0,3145445632.0,56084.26953125,00:00
5834,1763269504.0,3216095744.0,56710.6328125,00:00
5835,1751039872.0,3137756672.0,56015.6796875,00:00
5836,1748611200.0,3347174656.0,57854.76953125,00:00
5837,1747395584.0,3186187008.0,56446.32421875,00:00
5838,1741795840.0,3184132096.0,56428.11328125,00:00
5839,1736784512.0,3246320128.0,56976.484375,00:00
5840,1730073088.0,3145383424.0,56083.71875,00:00
5841,1726118400.0,3126922752.0,55918.89453125,00:00
5842,1742490496.0,3092355328.0,55608.94921875,00:00
5843,1765202816.0,3317420288.0,57597.046875,00:00
5844,1781200128.0,3092432384.0,55609.64453125,00:00
5845,1796276352.0,3204457728.0,56607.92578125,00:00
5846,1796382080.0,3389002496.0,58215.140625,00:00
5847,1791940864.0,3314892288.0,57575.1015625,00:00
5848,1774773760.0,3184463104.0,56431.046875,00:00
5849,1758289024.0,3279849472.0,57269.96875,00:00
5850,1751134464.0,3359229184.0,57958.85546875,00:00
5851,1759914624.0,3299822592.0,57444.0859375,00:00
5852,1765669504.0,3140458752.0,56039.796875,00:00
5853,1773471104.0,3148001024.0,56107.05078125,00:00
5854,1768909952.0,3197990912.0,56550.78515625,00:00
5855,1780792064.0,3208988160.0,56647.93359375,00:00
5856,1774160640.0,3162491648.0,56236.03515625,00:00
5857,1765976960.0,3129348608.0,55940.578125,00:00
5858,1763866240.0,3125236736.0,55903.8125,00:00
5859,1760564608.0,3257342208.0,57073.13671875,00:00
5860,1763710336.0,3195032064.0,56524.61328125,00:00
5861,1759351040.0,3118836480.0,55846.54296875,00:00
5862,1753564672.0,3118389504.0,55842.54296875,00:00
5863,1771720320.0,3439323136.0,58645.75,00:00
5864,1769941888.0,3185867264.0,56443.484375,00:00
5865,1761775488.0,3094674944.0,55629.8046875,00:00
5866,1764317824.0,3599329536.0,59994.4140625,00:00
5867,1782080768.0,3172718848.0,56326.890625,00:00
5868,1766327040.0,3116290816.0,55823.7421875,00:00
5869,1748521216.0,3042893824.0,55162.4296875,00:00
5870,1736285696.0,3043266816.0,55165.8125,00:00
5871,1728120192.0,3225285120.0,56791.58984375,00:00
5872,1722878464.0,3183766016.0,56424.87109375,00:00
5873,1732108928.0,3162894336.0,56239.6171875,00:00
5874,1732264576.0,3038754560.0,55124.8984375,00:00
5875,1740113536.0,3258821120.0,57086.08203125,00:00
5876,1736191360.0,3174686464.0,56344.35546875,00:00
5877,1720058240.0,3088417024.0,55573.52734375,00:00
5878,1704316032.0,3198131712.0,56552.0234375,00:00
5879,1698558848.0,3189409280.0,56474.8515625,00:00
5880,1712299136.0,3102030848.0,55695.875,00:00
5881,1717336192.0,3125467136.0,55905.87890625,00:00
5882,1704017920.0,3341373184.0,57804.609375,00:00
5883,1699063680.0,3187251200.0,56455.74609375,00:00
5884,1704803968.0,3105966848.0,55731.203125,00:00
5885,1713830656.0,3360066304.0,57966.078125,00:00
5886,1723554816.0,3039872000.0,55135.03125,00:00
5887,1718967424.0,3076991232.0,55470.6328125,00:00
5888,1718111872.0,3133110272.0,55974.19140625,00:00
5889,1718906496.0,3192226816.0,56499.796875,00:00
5890,1707258752.0,3162313984.0,56234.45703125,00:00
5891,1722665344.0,3300656640.0,57451.34375,00:00
5892,1727675904.0,3158888448.0,56203.99609375,00:00
5893,1715049984.0,3112023040.0,55785.5078125,00:00
5894,1703347200.0,3377966336.0,58120.2734375,00:00
5895,1739283712.0,3147362048.0,56101.3515625,00:00
5896,1765088896.0,3288844288.0,57348.4453125,00:00
5897,1761693824.0,3102180608.0,55697.21875,00:00
5898,1744757376.0,3168670208.0,56290.94140625,00:00
5899,1730374400.0,3089653760.0,55584.65625,00:00
5900,1729626624.0,3028190976.0,55029.0,00:00
5901,1715551872.0,3226393344.0,56801.3515625,00:00
5902,1710532096.0,3255797760.0,57059.59765625,00:00
5903,1699123456.0,3119456000.0,55852.08984375,00:00
5904,1697747456.0,3044424704.0,55176.3046875,00:00
5905,1681730944.0,3175979264.0,56355.828125,00:00
5906,1673931648.0,3002202368.0,54792.35546875,00:00
5907,1683051904.0,3125785600.0,55908.73046875,00:00
5908,1671899776.0,3098486272.0,55664.046875,00:00
5909,1672256256.0,3223007488.0,56771.53515625,00:00
5910,1670631296.0,3021450496.0,54967.72265625,00:00
5911,1681718528.0,3056774400.0,55288.09765625,00:00
5912,1686942464.0,3074481408.0,55448.0078125,00:00
5913,1690266880.0,3025623296.0,55005.66015625,00:00
5914,1687867392.0,3048468992.0,55212.94140625,00:00
5915,1684299264.0,3055887616.0,55280.08203125,00:00
5916,1685424640.0,3275913984.0,57235.59765625,00:00
5917,1688177152.0,3043077120.0,55164.09375,00:00
5918,1683291648.0,2981228544.0,54600.62890625,00:00
5919,1678460288.0,3064232704.0,55355.51171875,00:00
5920,1659495168.0,3059335168.0,55311.2578125,00:00
5921,1683246592.0,3189705728.0,56477.48046875,00:00
5922,1689522304.0,3104664320.0,55719.515625,00:00
5923,1681499008.0,2941742592.0,54237.828125,00:00
5924,1668704768.0,3178928640.0,56381.98828125,00:00
5925,1685420416.0,3048583168.0,55213.9765625,00:00
5926,1685969920.0,3288721408.0,57347.37890625,00:00
5927,1690293888.0,3109291008.0,55761.015625,00:00
5928,1690340736.0,3108954880.0,55758.00390625,00:00
5929,1682862080.0,3139538688.0,56031.5859375,00:00
5930,1666684416.0,3068676608.0,55395.63671875,00:00
5931,1682897152.0,3277718272.0,57251.36328125,00:00
5932,1681475968.0,3176020992.0,56356.203125,00:00
5933,1674069120.0,3019275776.0,54947.93359375,00:00
5934,1671876480.0,3138337792.0,56020.87109375,00:00
5935,1685400576.0,3083789056.0,55531.875,00:00
5936,1682998656.0,3064649216.0,55359.27734375,00:00
5937,1692878208.0,3063123200.0,55345.48828125,00:00
5938,1691899904.0,3092686336.0,55611.92578125,00:00
5939,1686056832.0,3080371200.0,55501.09375,00:00
5940,1678723328.0,3042886912.0,55162.3671875,00:00
5941,1664812928.0,3078964736.0,55488.4140625,00:00
5942,1651397248.0,3032950272.0,55072.23046875,00:00
5943,1658917888.0,3073258496.0,55436.9765625,00:00
5944,1664137984.0,3273006848.0,57210.19921875,00:00
5945,1666828160.0,2979808768.0,54587.62890625,00:00
5946,1671504256.0,3053006592.0,55254.015625,00:00
5947,1677206912.0,3341323264.0,57804.17578125,00:00
5948,1688537600.0,3229638656.0,56829.91015625,00:00
5949,1691514240.0,3059735552.0,55314.875,00:00
5950,1681003136.0,3000461824.0,54776.47265625,00:00
5951,1664044032.0,3074171136.0,55445.20703125,00:00
5952,1640868224.0,3134415872.0,55985.8515625,00:00
5953,1642495872.0,2996571136.0,54740.9453125,00:00
5954,1626354816.0,3073573120.0,55439.81640625,00:00
5955,1637347840.0,3067992320.0,55389.45703125,00:00
5956,1648142848.0,3140242176.0,56037.86328125,00:00
5957,1648830336.0,3089795328.0,55585.92578125,00:00
5958,1662436736.0,3023818240.0,54989.25390625,00:00
5959,1651106816.0,3143001344.0,56062.4765625,00:00
5960,1638569344.0,3148205056.0,56108.8671875,00:00
5961,1633864192.0,3041768192.0,55152.2265625,00:00
5962,1637991936.0,3038258432.0,55120.3984375,00:00
5963,1637401728.0,3227144704.0,56807.96484375,00:00
5964,1645709696.0,3227579392.0,56811.78515625,00:00
5965,1655017856.0,2967796480.0,54477.484375,00:00
5966,1662936064.0,3080196864.0,55499.51953125,00:00
5967,1659223424.0,3079732224.0,55495.33203125,00:00
5968,1645872128.0,3018059264.0,54936.8671875,00:00
5969,1652998656.0,2970664448.0,54503.80078125,00:00
5970,1636258560.0,2987634432.0,54659.2578125,00:00
5971,1629276288.0,3249599232.0,57005.25390625,00:00
5972,1632583680.0,2991733760.0,54696.74609375,00:00
5973,1627675136.0,3047041280.0,55200.01171875,00:00
5974,1629824512.0,2999361536.0,54766.42578125,00:00
5975,1619916032.0,3025226496.0,55002.05859375,00:00
5976,1627590528.0,3175593984.0,56352.41015625,00:00
5977,1636653184.0,2983864320.0,54624.7578125,00:00
5978,1640058496.0,3058628352.0,55304.8671875,00:00
5979,1658783104.0,3112606720.0,55790.7421875,00:00
5980,1648825728.0,3031748352.0,55061.31640625,00:00
5981,1653130752.0,3076960000.0,55470.3515625,00:00
5982,1674827392.0,3039112704.0,55128.14453125,00:00
5983,1660573312.0,3086402560.0,55555.40234375,00:00
5984,1653684096.0,2995409152.0,54730.33203125,00:00
5985,1631823872.0,3006511616.0,54831.66796875,00:00
5986,1628099584.0,3066929152.0,55379.86328125,00:00
5987,1612563456.0,3023660288.0,54987.81640625,00:00
5988,1605528576.0,2953237248.0,54343.69921875,00:00
5989,1607654912.0,3033078528.0,55073.39453125,00:00
5990,1614304640.0,3134633728.0,55987.80078125,00:00
5991,1617942400.0,3090011648.0,55587.8671875,00:00
5992,1614308352.0,2958830080.0,54395.12890625,00:00
5993,1620836224.0,3043302912.0,55166.140625,00:00
5994,1624932992.0,3121635328.0,55871.6015625,00:00
5995,1633906944.0,3135967744.0,55999.7109375,00:00
5996,1641847808.0,3102467328.0,55699.80078125,00:00
5997,1638650752.0,2966178560.0,54462.6328125,00:00
5998,1637560448.0,3019341824.0,54948.53515625,00:00
5999,1624070656.0,2999801600.0,54770.4453125,00:00
6000,1613144448.0,3044059392.0,55172.9921875,00:00
6001,1622111360.0,3042670848.0,55160.41015625,00:00
6002,1619971200.0,2976924416.0,54561.19921875,00:00
6003,1615958528.0,3105554176.0,55727.5,00:00
6004,1629995392.0,3080855296.0,55505.453125,00:00
6005,1644547840.0,2978852352.0,54578.86328125,00:00
6006,1628973056.0,3100982272.0,55686.4609375,00:00
6007,1626389760.0,2932625920.0,54153.72265625,00:00
6008,1626091136.0,3114283520.0,55805.76171875,00:00
6009,1611011328.0,2987237120.0,54655.62109375,00:00
6010,1608667776.0,2998903552.0,54762.24609375,00:00
6011,1629338368.0,3122891264.0,55882.8359375,00:00
6012,1619761024.0,3063518208.0,55349.05859375,00:00
6013,1620541824.0,3118981120.0,55847.8359375,00:00
6014,1608806656.0,2979465216.0,54584.4765625,00:00
6015,1597420288.0,3001088768.0,54782.1953125,00:00
6016,1593388288.0,3126123264.0,55911.74609375,00:00
6017,1590809472.0,3044871680.0,55180.35546875,00:00
6018,1571343232.0,3048758528.0,55215.5625,00:00
6019,1580970112.0,3055161856.0,55273.51953125,00:00
6020,1577708160.0,3003979008.0,54808.5703125,00:00
6021,1584962944.0,2984539136.0,54630.93359375,00:00
6022,1587433216.0,3074688768.0,55449.875,00:00
6023,1591046272.0,2995467520.0,54730.8671875,00:00
6024,1581009280.0,3054172160.0,55264.56640625,00:00
6025,1585089920.0,3004505344.0,54813.3671875,00:00
6026,1580088448.0,3011982848.0,54881.53515625,00:00
6027,1588740608.0,3045714944.0,55187.99609375,00:00
6028,1587967232.0,2991716608.0,54696.5859375,00:00
6029,1588545024.0,2975133184.0,54544.77734375,00:00
6030,1586032896.0,2942156544.0,54241.6484375,00:00
6031,1586408960.0,3173837056.0,56336.81640625,00:00
6032,1587504256.0,2991376896.0,54693.4765625,00:00
6033,1579596416.0,3070491904.0,55412.01953125,00:00
6034,1588981504.0,2933964032.0,54166.078125,00:00
6035,1602541312.0,2971464960.0,54511.14453125,00:00
6036,1597170048.0,3086633984.0,55557.484375,00:00
6037,1602942080.0,2961656832.0,54421.10546875,00:00
6038,1611487488.0,3026155776.0,55010.5078125,00:00
6039,1614971008.0,3095867392.0,55640.51953125,00:00
6040,1619566976.0,3072992256.0,55434.578125,00:00
6041,1615916032.0,3031161344.0,55055.984375,00:00
6042,1597890432.0,3008146176.0,54846.5703125,00:00
6043,1614412288.0,3233116416.0,56860.5,00:00
6044,1624224000.0,2976177408.0,54554.34765625,00:00
6045,1610221312.0,2999688192.0,54769.41015625,00:00
6046,1598715776.0,3035721472.0,55097.37890625,00:00
6047,1587206272.0,3064290304.0,55356.03125,00:00
6048,1571857920.0,2964652800.0,54448.625,00:00
6049,1566998784.0,2944241408.0,54260.86328125,00:00
6050,1572306432.0,2968195584.0,54481.1484375,00:00
6051,1562445952.0,2967197696.0,54471.98828125,00:00
6052,1560491136.0,2961023744.0,54415.28515625,00:00
6053,1559536768.0,3068356096.0,55392.7421875,00:00
6054,1565645184.0,3086221824.0,55553.7734375,00:00
6055,1574776320.0,3042591232.0,55159.69140625,00:00
6056,1586737152.0,3095099136.0,55633.61328125,00:00
6057,1611683456.0,3057370368.0,55293.4921875,00:00
6058,1614004480.0,2983800832.0,54624.1796875,00:00
6059,1613528320.0,3068496640.0,55394.01171875,00:00
6060,1620443392.0,3234021888.0,56868.45703125,00:00
6061,1633052800.0,3060836608.0,55324.82421875,00:00
6062,1623727360.0,3020313344.0,54957.37890625,00:00
6063,1604125824.0,3032635904.0,55069.3671875,00:00
6064,1591566208.0,3108645120.0,55755.22265625,00:00
6065,1603433344.0,2960307200.0,54408.70703125,00:00
6066,1597090432.0,2912278016.0,53965.52734375,00:00
6067,1598135040.0,3035375104.0,55094.2421875,00:00
6068,1587985664.0,2966539264.0,54465.9453125,00:00
6069,1587452416.0,3052220672.0,55246.90625,00:00
6070,1585785600.0,2905400832.0,53901.76953125,00:00
6071,1605763328.0,3057739264.0,55296.828125,00:00
6072,1594324352.0,2975770624.0,54550.62890625,00:00
6073,1590644992.0,2979066880.0,54580.828125,00:00
6074,1584916992.0,2957969664.0,54387.22265625,00:00
6075,1570679808.0,3012900608.0,54889.890625,00:00
6076,1575989376.0,2912286720.0,53965.60546875,00:00
6077,1583489792.0,3042070016.0,55154.96875,00:00
6078,1578174336.0,3100423936.0,55681.453125,00:00
6079,1570892800.0,2970993408.0,54506.8203125,00:00
6080,1561289344.0,2985604608.0,54640.6875,00:00
6081,1556945024.0,3077286400.0,55473.296875,00:00
6082,1565871232.0,2957586688.0,54383.69921875,00:00
6083,1566689792.0,2980835328.0,54597.02734375,00:00
6084,1551026688.0,3152584448.0,56147.87890625,00:00
6085,1547608704.0,3000368384.0,54775.6171875,00:00
6086,1547695744.0,2999875328.0,54771.12109375,00:00
6087,1563174912.0,3005519616.0,54822.61328125,00:00
6088,1590153728.0,2955778816.0,54367.07421875,00:00
6089,1584549120.0,2992644352.0,54705.06640625,00:00
6090,1575645696.0,2989754368.0,54678.64453125,00:00
6091,1570405632.0,3097442048.0,55654.66796875,00:00
6092,1585085952.0,3018299648.0,54939.0546875,00:00
6093,1574732032.0,2951354880.0,54326.375,00:00
